Gr Liv Area,Lot Area,Total Bsmt SF,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Bedroom AbvGr,Full Bath,Half Bath,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Neighborhood,Central Air,Sale Condition,SalePrice
1445,14235,676.0,6,8,1900,1993,3,2,0,6,0,2.0,484.0,SawyerW,Y,Normal,138500
1052,8816,1010.0,6,7,1971,1971,3,1,0,6,0,2.0,440.0,ClearCr,Y,Normal,155000
965,11105,870.0,5,5,1996,1996,2,1,0,4,0,2.0,580.0,CollgCr,Y,Normal,159000
1692,9337,878.0,7,5,1997,1998,3,2,1,8,1,2.0,513.0,CollgCr,Y,Normal,191000
1682,8750,804.0,6,5,1998,1998,3,2,1,7,0,2.0,523.0,CollgCr,Y,Normal,200500
1026,15240,1026.0,5,8,1977,2004,3,1,1,5,0,1.0,308.0,CollgCr,Y,Normal,150000
1392,10900,689.0,6,7,1977,1977,3,1,1,6,0,1.0,299.0,CollgCr,Y,Normal,161750
894,10650,894.0,5,6,1976,1976,3,1,0,5,0,1.0,308.0,CollgCr,Y,Normal,128200
876,7480,876.0,5,6,1972,1972,3,1,0,5,0,2.0,484.0,CollgCr,Y,Normal,127000
1978,10389,1978.0,8,5,2003,2003,3,2,1,8,1,3.0,850.0,CollgCr,Y,Normal,318000
1601,11423,1581.0,8,5,2001,2002,3,2,0,6,1,2.0,670.0,CollgCr,Y,Normal,272000
1829,9548,941.0,7,6,2003,2003,3,2,1,7,1,2.0,613.0,CollgCr,Y,Normal,237000
2098,9375,1040.0,7,5,1997,1997,4,2,1,9,1,2.0,621.0,CollgCr,Y,Normal,240000
1661,12137,1649.0,7,5,1998,1998,3,2,0,6,0,2.0,598.0,CollgCr,Y,Normal,224900
848,4435,848.0,6,5,2003,2003,1,1,0,4,0,2.0,420.0,CollgCr,Y,Normal,143750
848,4426,848.0,6,5,2004,2004,1,1,0,3,0,2.0,420.0,CollgCr,Y,Normal,143000
1668,10635,1657.0,8,5,2003,2003,3,2,0,8,1,2.0,502.0,CollgCr,Y,Normal,232000
1484,8400,1473.0,7,5,2004,2005,3,2,0,7,0,2.0,606.0,CollgCr,Y,Normal,213000
1414,8773,1414.0,7,5,2004,2004,3,2,0,6,0,2.0,494.0,CollgCr,Y,Normal,185500
640,8777,0.0,3,6,1945,2007,2,1,0,5,0,1.0,240.0,Edwards,N,Normal,84900
992,8842,381.0,5,6,1954,1954,3,1,0,6,0,1.0,319.0,Edwards,Y,Abnorml,155891
1664,9825,0.0,5,5,1965,1965,4,2,0,8,0,0.0,0.0,Edwards,N,Normal,100000
1196,10044,1196.0,5,6,1968,1968,3,1,0,6,0,1.0,336.0,Edwards,Y,Normal,144000
1120,11792,744.0,4,5,1948,1950,2,1,0,5,0,2.0,480.0,Edwards,N,Abnorml,64000
1096,6305,1008.0,6,6,1975,1975,3,1,0,5,1,1.0,352.0,Edwards,Y,Normal,125200
1117,7819,1029.0,6,5,1976,1976,3,1,0,6,1,2.0,672.0,Edwards,Y,Abnorml,107000
960,6410,960.0,4,5,1958,1958,3,1,0,5,0,0.0,0.0,Edwards,Y,Normal,90000
1121,8546,1121.0,4,5,2003,2004,2,2,0,5,0,2.0,440.0,Edwards,Y,Normal,140000
1487,8741,735.0,6,4,1945,1950,3,1,1,7,1,1.0,220.0,Edwards,Y,Normal,113000
924,12180,672.0,4,4,1941,1950,2,1,0,5,0,1.0,280.0,Edwards,N,Normal,80000
1526,8562,1216.0,5,6,1957,2002,4,1,0,7,1,1.0,364.0,Edwards,Y,Normal,144500
1296,4853,1107.0,5,6,1924,1999,2,2,0,5,1,1.0,260.0,SWISU,N,Normal,104000
1647,6858,806.0,6,4,1915,1950,4,1,1,6,0,1.0,216.0,SWISU,N,Normal,128000
864,8212,864.0,3,3,1914,1950,2,1,0,5,0,1.0,200.0,Edwards,N,Normal,58500
1691,5000,1026.0,5,6,1924,1950,3,2,0,6,1,1.0,308.0,SWISU,Y,Normal,127000
856,7890,856.0,6,6,1939,1950,2,1,0,4,1,2.0,399.0,SWISU,Y,Normal,126000
2650,7200,0.0,4,6,1967,1967,6,3,0,10,0,0.0,0.0,SWISU,Y,Normal,160000
1666,9839,894.0,5,2,1931,1950,3,1,0,7,1,0.0,0.0,SWISU,Y,Normal,100000
2447,9638,804.0,6,7,1919,1990,4,2,0,10,1,1.0,336.0,SWISU,Y,Normal,169000
2133,10452,1528.0,7,6,1941,1985,4,1,1,8,2,1.0,312.0,Crawfor,Y,Normal,257500
2177,15600,1032.0,5,6,1950,1991,5,2,1,11,0,2.0,484.0,Crawfor,Y,Normal,215000
2340,9042,1152.0,7,9,1941,2006,4,2,0,9,2,1.0,252.0,Crawfor,Y,Normal,266500
1902,17500,1902.0,7,8,1959,2002,3,2,0,7,2,2.0,567.0,Crawfor,Y,Normal,335000
1652,19645,423.0,7,6,1994,2007,3,2,1,6,0,2.0,473.0,Crawfor,Y,Normal,203135
1034,3907,982.0,8,6,1989,1989,1,1,0,4,1,2.0,598.0,Blueste,Y,Normal,185000
1191,3907,1191.0,8,5,1989,1989,2,2,0,5,1,2.0,531.0,Blueste,Y,Normal,162500
1801,15602,1501.0,7,8,1959,1997,1,2,0,6,2,2.0,484.0,Crawfor,Y,Normal,289000
1154,5436,796.0,4,8,1922,2007,3,1,0,7,0,1.0,240.0,IDOTRR,Y,Normal,125500
540,8154,480.0,2,5,1941,1950,1,1,0,4,0,1.0,200.0,IDOTRR,Y,Normal,82000
1107,9140,629.0,6,5,1921,1975,2,1,0,5,0,1.0,625.0,IDOTRR,Y,Normal,110000
1128,7500,698.0,4,4,1920,1950,2,1,0,6,0,2.0,528.0,IDOTRR,Y,Abnorml,68400
1178,8712,859.0,4,7,1900,1950,2,1,0,7,0,1.0,384.0,IDOTRR,Y,Abnorml,102776
1044,8712,540.0,5,5,1952,1952,2,1,0,4,0,2.0,504.0,IDOTRR,N,Alloca,55993
952,8712,756.0,4,7,1896,1950,3,1,0,5,0,1.0,330.0,IDOTRR,Y,Alloca,50138
1646,3811,1594.0,8,5,2004,2005,2,2,0,5,1,2.0,525.0,Crawfor,Y,Normal,246000
1916,11050,1049.0,8,5,1998,1999,3,2,1,8,1,3.0,741.0,Mitchel,Y,Normal,254900
1285,9620,1243.0,6,7,1977,1977,3,2,0,6,1,2.0,473.0,Mitchel,Y,Normal,190000
1560,9196,1560.0,7,5,2003,2003,3,2,0,7,0,2.0,573.0,Mitchel,Y,Normal,201000
1034,12328,1012.0,6,5,1976,1976,3,1,0,6,0,3.0,888.0,Mitchel,Y,Normal,169900
2048,12760,1958.0,6,5,1976,1976,5,3,0,9,0,2.0,776.0,Mitchel,Y,Normal,170000
1687,57200,747.0,5,5,1948,1950,3,1,0,7,2,2.0,572.0,Timber,Y,Normal,160000
1346,11896,1336.0,7,5,2008,2008,3,2,0,6,1,3.0,660.0,Timber,Y,Normal,220000
1214,9803,1214.0,7,5,2009,2010,2,2,0,6,0,2.0,520.0,Timber,Y,Partial,179781
1444,9802,384.0,5,5,2006,2007,3,2,1,7,0,2.0,400.0,Timber,Y,Normal,174000
1968,12003,774.0,8,5,2009,2010,4,2,1,8,1,3.0,680.0,Timber,Y,Partial,269500
1894,11316,817.0,7,5,2002,2003,4,2,1,8,1,2.0,510.0,Timber,Y,Normal,214900
1908,14191,967.0,8,5,2002,2002,4,2,1,9,0,2.0,431.0,Timber,Y,Normal,202900
2018,13214,2002.0,9,5,2008,2009,3,2,0,10,1,3.0,746.0,Timber,Y,Normal,378500
1264,15300,1068.0,5,5,1965,1977,2,1,0,7,1,2.0,528.0,Mitchel,Y,Normal,169000
1430,10114,1430.0,5,5,2004,2005,3,2,0,7,0,2.0,624.0,Mitchel,Y,Normal,173500
1824,9400,912.0,6,5,1971,1971,4,2,2,8,0,0.0,0.0,Mitchel,Y,Normal,139000
1344,11875,1344.0,5,5,1999,1999,3,2,0,7,1,2.0,686.0,Mitchel,Y,Normal,166500
1092,1974,546.0,4,5,1973,1973,3,1,1,6,0,1.0,286.0,MeadowV,Y,Normal,83500
945,2394,945.0,5,6,1973,1973,2,1,0,5,1,1.0,253.0,MeadowV,Y,Normal,119500
1112,2592,536.0,5,3,1976,1976,3,1,1,4,0,1.0,336.0,MeadowV,Y,Normal,85000
1092,1476,546.0,4,7,1970,1970,3,1,1,5,0,0.0,0.0,MeadowV,Y,Normal,76000
630,1491,630.0,4,6,1972,1972,1,1,0,3,0,0.0,0.0,MeadowV,Y,Normal,75500
1092,1900,546.0,4,4,1970,1970,3,1,1,5,0,0.0,0.0,MeadowV,Y,Normal,88250
1092,1890,546.0,4,6,1972,1972,3,1,1,5,0,1.0,286.0,MeadowV,Y,Normal,85500
874,6953,864.0,5,7,1971,2004,3,1,0,5,0,1.0,352.0,Mitchel,Y,Normal,130000
1188,26142,1188.0,5,7,1962,1962,3,1,0,6,0,1.0,312.0,Mitchel,Y,Normal,157900
833,12887,833.0,5,7,1984,1984,2,1,0,5,0,2.0,495.0,Mitchel,Y,Normal,149900
2432,7700,1216.0,5,2,1985,1986,4,4,2,10,0,2.0,616.0,Mitchel,Y,Normal,159000
1274,10475,624.0,5,5,1991,1991,3,1,1,6,0,2.0,576.0,Mitchel,Y,Normal,136000
1479,10544,864.0,5,5,1969,1969,5,2,0,8,0,1.0,275.0,Mitchel,Y,Normal,161000
1803,9892,1679.0,8,5,1994,1995,3,2,1,6,2,2.0,482.0,Mitchel,Y,Normal,285000
1797,12961,1152.0,6,5,1993,1994,3,2,1,7,1,2.0,616.0,Mitchel,Y,Normal,231000
882,13008,882.0,6,5,1956,1956,2,1,0,5,0,1.0,502.0,NAmes,Y,Normal,124500
1434,10200,1434.0,6,5,1974,1974,4,2,0,7,1,2.0,528.0,NAmes,Y,Normal,157000
2704,13860,1952.0,8,7,1972,1995,4,2,1,9,3,2.0,538.0,NAmes,Y,Normal,345000
1608,10179,945.0,6,5,1997,1997,3,2,1,7,1,2.0,470.0,Gilbert,Y,Normal,189500
2283,11792,1008.0,8,5,2003,2003,4,2,1,9,1,3.0,632.0,Gilbert,Y,Normal,270000
1628,8400,384.0,7,5,1996,1997,3,2,1,7,1,2.0,390.0,Gilbert,Y,Normal,189000
1746,14892,1746.0,9,5,2006,2007,3,2,0,7,2,3.0,758.0,Gilbert,Y,Normal,377500
1474,8530,384.0,7,5,1995,1996,3,2,1,7,1,2.0,400.0,Gilbert,Y,Normal,168500
2522,7296,2208.0,8,5,2004,2005,1,2,0,8,1,2.0,564.0,StoneBr,Y,Normal,375000
1659,5664,1501.0,8,5,2000,2000,2,2,0,5,1,2.0,499.0,StoneBr,Y,Normal,278000
1478,7380,1418.0,8,5,1998,1998,2,2,0,5,0,2.0,495.0,StoneBr,Y,Normal,240000
1734,8013,1587.0,8,5,1995,1996,2,2,0,6,0,2.0,528.0,StoneBr,Y,Normal,239500
1382,8923,384.0,7,5,1998,1998,3,2,1,7,1,2.0,396.0,Gilbert,Y,Normal,177500
1718,10141,832.0,7,5,1998,1998,3,2,1,7,1,2.0,427.0,Gilbert,Y,Normal,185000
1636,7500,952.0,6,5,1998,1999,3,2,1,7,1,2.0,440.0,Gilbert,Y,Normal,191000
1571,7837,799.0,6,7,1993,1994,3,2,1,7,1,2.0,380.0,Gilbert,Y,Normal,178000
1470,9765,680.0,6,8,1993,1993,3,2,1,6,1,2.0,420.0,Gilbert,Y,Normal,185000
1516,8803,707.0,6,5,1994,1995,3,2,1,7,1,2.0,409.0,Gilbert,Y,Normal,181316
1190,7250,1181.0,6,5,1993,1993,3,2,0,6,1,2.0,430.0,Gilbert,Y,Normal,166000
1593,9636,808.0,6,5,1992,1993,3,2,1,7,1,2.0,389.0,Gilbert,Y,Normal,178000
1481,8125,702.0,6,5,1994,1995,3,2,1,6,1,2.0,343.0,Gilbert,Y,Normal,174000
1167,9248,1158.0,6,6,1992,1992,3,2,0,6,0,2.0,400.0,Gilbert,Y,Normal,173000
1983,10762,978.0,7,5,1999,1999,3,2,1,9,1,2.0,490.0,Gilbert,Y,Normal,225000
1442,11851,1424.0,7,5,1990,1990,3,2,0,5,0,2.0,500.0,Gilbert,Y,Normal,180500
1360,5814,1220.0,8,5,1984,1984,1,1,0,4,1,2.0,565.0,StoneBr,Y,Abnorml,187500
2234,17423,2216.0,9,5,2008,2009,1,2,0,9,1,3.0,1166.0,StoneBr,Y,Partial,501837
2046,11844,2046.0,8,5,2008,2008,3,2,1,7,1,3.0,834.0,StoneBr,Y,Partial,372500
1530,16158,1530.0,7,5,2005,2005,3,2,0,7,1,2.0,430.0,StoneBr,Y,Normal,260000
1934,11900,1122.0,5,6,1977,1977,3,2,1,6,1,2.0,567.0,Gilbert,Y,Normal,185000
2353,13005,845.0,7,7,1980,1980,4,2,1,10,1,2.0,484.0,NWAmes,Y,Normal,260000
1586,17043,1362.0,6,5,1979,1998,3,2,0,7,1,2.0,435.0,NWAmes,Y,Normal,181000
1411,11900,1386.0,7,5,1977,1977,3,2,0,6,1,2.0,544.0,NWAmes,Y,Family,82500
1602,16635,1602.0,6,7,1977,2000,3,2,0,8,1,2.0,529.0,NWAmes,Y,Normal,215000
2050,13250,832.0,7,6,1978,1978,4,2,1,8,1,2.0,529.0,NWAmes,Y,Abnorml,154000
1671,10928,1427.0,6,6,1978,1986,3,2,0,7,1,2.0,484.0,NWAmes,Y,Normal,200000
2673,12388,1043.0,7,7,1980,1991,4,2,1,9,1,2.0,441.0,NWAmes,Y,Normal,249000
1472,14115,1372.0,7,5,1980,1980,3,2,0,6,2,2.0,588.0,NWAmes,Y,Normal,187500
1707,11088,1140.0,6,5,1978,1998,3,2,0,7,1,2.0,479.0,NWAmes,Y,Normal,184000
2524,9600,2524.0,8,5,1981,1981,4,2,1,9,1,2.0,542.0,NWAmes,Y,Normal,278000
1601,11880,1271.0,7,5,1978,1978,3,2,0,7,1,2.0,478.0,NWAmes,Y,Abnorml,157000
1370,10400,1090.0,7,5,1976,1976,3,2,0,6,1,2.0,479.0,NWAmes,Y,Family,152000
1868,10304,780.0,5,7,1976,1976,4,2,1,9,1,2.0,484.0,NWAmes,Y,Normal,197500
1884,7000,926.0,7,5,2003,2003,3,2,1,7,1,2.0,581.0,Somerst,Y,Normal,240900
1935,8004,832.0,8,5,2009,2009,3,2,1,8,0,2.0,552.0,Somerst,Y,Partial,263435
1874,7500,1058.0,8,5,2000,2001,3,2,1,7,1,2.0,588.0,Somerst,Y,Normal,220000
1811,8470,972.0,8,5,2002,2002,3,2,1,7,1,2.0,565.0,Somerst,Y,Normal,235000
1621,9373,1621.0,5,7,1975,1975,3,2,0,7,2,2.0,478.0,NWAmes,Y,Normal,213000
1116,10140,1116.0,6,6,1974,1974,3,2,0,6,1,2.0,528.0,NWAmes,Y,Normal,167900
1193,11050,1176.0,7,5,1975,1975,3,2,0,5,1,2.0,506.0,NWAmes,Y,Normal,158000
1350,10140,1064.0,6,5,1974,1974,3,2,0,7,1,2.0,478.0,NWAmes,Y,Normal,165000
2119,10448,689.0,6,6,1972,1972,3,2,1,7,1,2.0,583.0,NWAmes,Y,Abnorml,158000
1792,9000,896.0,5,5,1974,1974,4,2,2,8,0,0.0,0.0,NAmes,Y,Normal,136000
1002,8750,1002.0,5,6,1970,1970,3,1,0,5,0,2.0,902.0,NAmes,Y,Normal,148500
1026,7930,1026.0,6,8,1969,2005,3,1,0,5,0,2.0,440.0,NAmes,Y,Normal,156000
1180,7830,1180.0,5,5,1970,1970,2,1,1,6,0,2.0,477.0,NAmes,Y,Normal,128000
1050,8510,1043.0,5,7,1971,1971,3,1,1,6,0,1.0,336.0,NAmes,Y,Normal,143000
864,7038,864.0,4,6,1970,1970,3,1,0,5,0,2.0,576.0,NAmes,Y,Abnorml,76500
864,6960,864.0,4,6,1970,1970,3,1,0,5,0,2.0,660.0,NAmes,Y,Normal,120500
864,8120,864.0,4,7,1970,1970,3,1,0,5,0,2.0,463.0,NAmes,Y,Normal,124500
864,10500,864.0,4,6,1971,1971,2,1,0,4,0,2.0,576.0,NAmes,Y,Abnorml,97000
864,9000,864.0,4,7,1971,2006,3,1,0,5,0,2.0,576.0,NAmes,Y,Normal,130000
987,1680,483.0,6,5,1973,1973,2,1,1,5,0,1.0,264.0,BrDale,Y,Normal,111000
1365,2368,765.0,5,6,1970,1970,3,1,1,7,0,2.0,440.0,BrDale,Y,Normal,125000
1302,1680,630.0,5,5,1971,1971,3,2,1,6,0,1.0,280.0,BrDale,Y,Abnorml,112000
987,1680,483.0,6,6,1972,1972,2,1,1,5,0,1.0,288.0,BrDale,Y,Normal,97000
987,1680,483.0,6,8,1972,2007,2,1,1,5,0,1.0,264.0,BrDale,Y,Normal,118000
1302,1680,630.0,5,7,1972,1972,3,2,1,6,0,1.0,264.0,BrDale,Y,Normal,119500
958,4928,958.0,6,6,1976,1976,2,2,0,5,0,2.0,440.0,NPkVill,Y,Normal,143750
1548,2308,804.0,6,5,1976,1976,3,2,1,7,1,2.0,440.0,NPkVill,Y,Normal,146000
1456,2280,855.0,6,6,1976,1976,3,2,1,7,1,2.0,440.0,NPkVill,Y,Normal,148500
1055,2280,1057.0,7,5,1975,1975,2,2,0,4,1,2.0,440.0,NPkVill,Y,Normal,123000
1322,2308,855.0,6,5,1974,1974,3,2,1,6,1,2.0,440.0,NPkVill,Y,Normal,147000
1456,2349,855.0,6,5,1977,1977,3,2,1,6,1,2.0,440.0,NPkVill,Y,Normal,137900
1548,2364,804.0,6,5,1978,1978,3,2,1,7,1,2.0,440.0,NPkVill,Y,Normal,147000
1441,2289,855.0,6,6,1978,1978,3,2,1,7,1,2.0,440.0,NPkVill,Y,Normal,148500
1456,2364,855.0,6,5,1978,1978,3,2,1,6,1,2.0,440.0,NPkVill,Y,Normal,138000
836,2104,836.0,7,6,1976,1976,2,1,0,5,0,1.0,345.0,NPkVill,Y,Normal,128500
892,7150,892.0,5,5,1967,1967,3,1,0,5,0,1.0,288.0,NAmes,Y,Normal,100000
1120,10710,864.0,5,7,1966,2004,3,1,0,5,1,2.0,656.0,NAmes,Y,Normal,148800
1718,12456,1700.0,10,5,2006,2007,3,2,0,7,1,3.0,786.0,NridgHt,Y,Normal,337500
2772,14257,1776.0,9,5,2007,2007,4,3,1,10,3,3.0,754.0,NridgHt,Y,Normal,462000
3140,13518,1926.0,9,5,2008,2009,4,3,1,11,2,3.0,820.0,NridgHt,Y,Partial,485000
2402,15431,3094.0,10,5,2008,2008,2,2,0,10,2,3.0,672.0,NridgHt,Y,Normal,555000
1652,13173,1652.0,9,5,2006,2007,2,2,0,6,2,2.0,840.0,NridgHt,Y,Normal,325000
1600,14230,1566.0,8,5,2007,2007,3,2,0,7,1,3.0,890.0,NridgHt,Y,Normal,256300
2042,12704,2042.0,8,5,2008,2009,3,2,1,8,1,3.0,1390.0,NridgHt,Y,Partial,253293
2690,12350,1365.0,9,5,2009,2009,3,2,1,8,1,3.0,864.0,NridgHt,Y,Partial,398800
2184,11308,1104.0,9,5,2008,2008,3,2,1,10,1,3.0,836.0,NridgHt,Y,Normal,335000
2020,12350,2020.0,9,5,2008,2008,3,2,0,7,1,3.0,896.0,NridgHt,Y,Normal,404000
2020,12220,2006.0,10,5,2009,2009,3,2,1,9,1,3.0,900.0,NridgHt,Y,Partial,402861
2296,13478,1722.0,10,5,2008,2008,3,2,1,10,1,3.0,842.0,NridgHt,Y,Normal,451950
2674,13693,2630.0,10,5,2007,2007,2,2,1,8,2,3.0,762.0,NridgHt,Y,Normal,610000
2822,13891,1734.0,9,5,2008,2009,4,3,1,12,1,3.0,1020.0,NridgHt,Y,Partial,582933
1736,11578,1736.0,9,5,2008,2008,3,2,0,7,1,3.0,834.0,NridgHt,Y,Normal,360000
1782,16870,1782.0,8,5,2004,2005,3,2,0,7,2,3.0,932.0,NridgHt,Y,Normal,296000
2520,23303,1508.0,8,5,2007,2007,5,2,1,10,1,3.0,640.0,NridgHt,Y,Family,409900
1717,11146,1709.0,8,5,2006,2006,3,2,0,7,1,3.0,908.0,NridgHt,Y,Normal,255500
1743,10367,1739.0,9,5,2008,2008,3,2,0,8,1,3.0,927.0,NridgHt,Y,Normal,335000
1713,9591,1713.0,8,5,2004,2005,3,2,0,7,1,3.0,856.0,NridgHt,Y,Normal,274900
1531,10872,1504.0,9,5,2006,2006,2,2,0,6,1,3.0,700.0,NridgHt,Y,Normal,300000
1808,13514,1774.0,9,5,2008,2008,3,2,0,7,1,3.0,850.0,NridgHt,Y,Normal,324000
2224,8834,1462.0,9,5,2004,2005,4,2,1,10,1,3.0,738.0,NridgHt,Y,Normal,350000
1836,11362,1836.0,8,5,2004,2005,3,2,0,7,1,3.0,862.0,NridgHt,Y,Normal,280000
1629,10655,3206.0,8,5,2003,2004,3,2,0,7,1,3.0,880.0,NridgHt,Y,Normal,284000
1760,12878,1760.0,7,5,2003,2004,3,2,0,8,1,2.0,583.0,NridgHt,Y,Normal,269500
1502,9541,1502.0,7,5,2009,2009,3,2,0,7,0,2.0,644.0,NridgHt,Y,Partial,233170
2392,13472,2392.0,10,5,2003,2003,3,2,0,8,1,3.0,968.0,NridgHt,Y,Normal,386250
2452,15274,2452.0,9,5,2003,2003,3,2,0,10,1,3.0,886.0,NridgHt,Y,Normal,445000
2400,13262,1082.0,8,5,2003,2004,4,3,1,10,1,3.0,730.0,NridgHt,Y,Normal,290000
1606,9658,1598.0,8,5,2006,2006,3,2,0,6,1,3.0,871.0,NridgHt,Y,Normal,255900
1358,6904,1358.0,6,5,2005,2005,2,2,0,6,1,2.0,484.0,NridgHt,Y,Normal,213000
1306,5381,1306.0,6,5,2005,2005,1,2,0,5,1,2.0,624.0,NridgHt,Y,Normal,196000
1306,5122,1306.0,6,5,2005,2005,1,2,0,5,1,2.0,624.0,NridgHt,Y,Normal,184500
1358,10307,1350.0,7,5,2007,2008,2,2,0,6,1,2.0,484.0,NridgHt,Y,Normal,212500
1314,5001,1314.0,7,5,2007,2008,2,2,0,6,1,2.0,626.0,NridgHt,Y,Normal,230000
2492,14836,2492.0,10,5,2004,2005,2,2,1,8,1,3.0,949.0,NridgHt,Y,Abnorml,552000
2200,15262,2200.0,8,5,2003,2004,3,2,1,8,1,3.0,685.0,NridgHt,Y,Normal,382500
1884,7390,1884.0,9,5,2008,2009,2,2,0,6,1,2.0,649.0,NridgHt,Y,Partial,320000
1456,6472,1451.0,9,5,2008,2008,2,2,0,6,1,2.0,539.0,NridgHt,Y,Normal,248500
1712,16770,1712.0,8,5,2002,2003,3,2,0,8,1,3.0,701.0,NridgHt,Y,Normal,286500
1324,6240,1324.0,8,5,2006,2006,2,2,0,6,1,2.0,550.0,NridgHt,Y,Normal,254000
1405,3480,1405.0,7,5,2003,2003,2,2,0,6,1,2.0,478.0,NridgHt,Y,Normal,173000
1626,2268,764.0,7,5,2003,2004,2,2,0,6,0,2.0,474.0,NridgHt,Y,Normal,173000
1456,10928,728.0,7,5,2005,2005,3,2,1,8,1,2.0,390.0,Gilbert,Y,Normal,184000
1490,8918,745.0,6,5,2005,2006,3,2,1,7,1,2.0,392.0,Gilbert,Y,Normal,167800
1484,12589,742.0,6,5,2005,2005,3,2,1,8,1,2.0,390.0,Gilbert,Y,Normal,174000
1560,11911,684.0,6,5,2005,2005,3,2,1,6,1,2.0,400.0,Gilbert,Y,Normal,174000
1555,3684,1373.0,7,5,2007,2007,2,2,0,7,1,3.0,660.0,Blmngtn,Y,Normal,174000
1569,3635,1386.0,7,5,2007,2007,1,2,0,7,1,3.0,660.0,Blmngtn,Y,Normal,175900
1555,3182,1373.0,7,5,2005,2006,2,2,0,7,1,2.0,430.0,Blmngtn,Y,Normal,192500
1504,3182,1346.0,7,5,2005,2006,1,2,0,7,1,2.0,457.0,Blmngtn,Y,Normal,181000
1220,3182,1220.0,7,5,2005,2006,2,2,0,5,1,2.0,397.0,Blmngtn,Y,Normal,180000
1145,3182,1145.0,7,5,2005,2006,2,2,0,5,1,2.0,397.0,Blmngtn,Y,Normal,160200
1432,7795,716.0,7,5,2004,2005,3,2,1,6,1,2.0,432.0,Gilbert,Y,Normal,188500
2267,8068,1010.0,6,5,2002,2002,4,2,1,8,1,2.0,390.0,Gilbert,Y,Normal,200000
1374,9434,384.0,7,5,2004,2005,3,2,1,6,1,2.0,400.0,Gilbert,Y,Normal,170000
1630,7984,868.0,7,5,2004,2005,3,2,1,7,1,2.0,436.0,Gilbert,Y,Normal,189500
1419,7750,408.0,8,5,2002,2002,3,2,1,7,1,2.0,527.0,Gilbert,Y,Normal,184100
1594,10125,846.0,7,5,2004,2004,3,2,1,7,1,2.0,434.0,Gilbert,Y,Normal,195500
1489,8965,782.0,7,5,2003,2003,3,2,1,8,1,2.0,400.0,Gilbert,Y,Normal,192000
1342,8174,698.0,7,5,2003,2003,3,2,1,7,1,2.0,393.0,Gilbert,Y,Normal,178000
1314,5063,1314.0,7,5,2007,2008,2,2,0,6,1,2.0,626.0,NridgHt,Y,Normal,207500
2256,8795,952.0,7,5,2000,2000,4,2,1,8,1,2.0,554.0,Gilbert,Y,Normal,236000
2004,12891,870.0,8,5,2002,2002,4,2,1,8,1,3.0,644.0,Gilbert,Y,Normal,257500
2054,12224,992.0,6,5,2000,2000,3,2,1,7,1,2.0,390.0,Gilbert,Y,Normal,244000
1374,9734,384.0,7,5,2004,2004,3,2,1,7,0,2.0,400.0,Gilbert,Y,Normal,167000
1800,8123,982.0,6,5,2000,2000,3,2,1,7,1,2.0,463.0,Gilbert,Y,Normal,179000
1514,8433,794.0,6,5,2000,2000,3,2,1,7,1,2.0,394.0,Gilbert,Y,Normal,190000
1430,7750,384.0,7,5,1999,2000,3,2,1,7,1,2.0,400.0,Gilbert,Y,Normal,156000
2312,15896,1177.0,7,5,1999,1999,4,2,1,8,1,3.0,658.0,Gilbert,Y,Normal,245000
1675,24682,841.0,6,5,1999,1999,3,2,1,7,1,2.0,502.0,Gilbert,Y,Normal,181000
2060,8755,992.0,7,5,1999,1999,3,2,1,8,1,2.0,390.0,Gilbert,Y,Normal,214000
1430,7848,384.0,7,6,1999,1999,3,2,1,7,1,2.0,410.0,Gilbert,Y,Normal,168000
2365,9430,1252.0,8,5,1999,1999,3,2,1,8,1,3.0,856.0,NoRidge,Y,Normal,337000
2794,15138,1462.0,8,5,1995,1996,4,2,1,9,1,3.0,810.0,NoRidge,Y,Normal,403000
2687,12720,1455.0,8,5,2000,2000,4,2,1,10,2,3.0,810.0,NoRidge,Y,Normal,327000
2450,16545,1284.0,8,5,1998,1998,3,2,1,7,1,3.0,1069.0,NoRidge,Y,Normal,340000
2612,12203,1225.0,8,5,1998,1999,4,2,1,8,1,3.0,676.0,NoRidge,Y,Normal,336000
2344,10208,1264.0,7,5,1996,1997,3,2,1,7,1,3.0,889.0,NoRidge,Y,Normal,265000
2063,10750,2024.0,8,5,1994,1995,3,2,0,7,2,3.0,815.0,NoRidge,Y,Normal,315000
2646,9900,1347.0,7,5,1993,1993,4,2,1,9,1,3.0,656.0,NoRidge,Y,Normal,260000
2061,9085,1070.0,7,5,1995,1996,3,2,1,7,1,2.0,647.0,NoRidge,Y,Normal,260000
2232,11692,1173.0,8,5,1993,1994,3,2,1,8,1,2.0,623.0,NoRidge,Y,Normal,263550
2448,46589,1629.0,8,7,1994,2005,4,2,1,8,1,3.0,711.0,NoRidge,Y,Normal,402000
1850,29959,973.0,7,6,1994,1994,3,2,1,7,1,2.0,467.0,NoRidge,Y,Normal,248000
1468,9612,1468.0,8,5,2008,2009,3,2,0,6,1,3.0,898.0,Somerst,Y,Partial,244600
1696,11194,1696.0,8,5,2008,2008,3,2,0,7,0,3.0,972.0,Somerst,Y,Normal,275000
1658,10206,1614.0,8,5,2008,2008,3,2,1,7,1,3.0,726.0,Somerst,Y,Normal,257500
